idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
CO20230915121917;COLON;3;36;1;S319;2023-09-15 12:17:00;CALLE;RAIMUNDO FERNÁNDEZ VILLAVERDE;1;28003
ES20230915122826;ESCUADRON;3;7;1;S337;2023-09-15 12:27:00;AVENIDA;DOCTOR FEDERICO RUBIO Y GALI;76;28040
M320230915122949;MEDIODIA 3;3;6;1;S317;2023-09-15 12:29:00;CALLE;GENERAL RICARDOS;262;28025
M320230915123152;MEDIODIA 3;4;14;1;S336;2023-09-15 12:30:00;AVENIDA;PABLO NERUDA;;28031
M320230915124951;MEDIODIA 3;3;14;1;S320;2023-09-15 12:48:00;CALLE;PAYASO FOFO;0;28018
RE20230915125223;EL RECUERDO;3;19;1;S318;2023-09-15 12:50:00;CALLE;SAN MODESTO;44;28026
PI20230915131435;PASEO IMPERIAL;3;7;1;S333;2023-09-15 13:12:00;CALLE;TOMAS BORRAS;5;28045
RE20230915132146;EL RECUERDO;3;44;1;S364;2023-09-15 13:20:00;CALLE;RIOJA;19;
PI20230915133851;PASEO IMPERIAL;3;44;1;S330;2023-09-15 13:35:00;CALLE;BOLIVAR;162;28045
ES20230915133858;ESCUADRON;3;14;1;S319;2023-09-15 13:37:00;AUTOVIA;M 30;SN;0    
M320230915134110;MEDIODIA 3;3;14;1;S320;2023-09-15 13:40:00;CALLE;PIO FELIPE;0;28038
PI20230915134606;PASEO IMPERIAL;3;33;1;S317;2023-09-15 13:44:00;PASO;DE DELICIAS;;28045
CO20230915134730;COLON;3;30;1;S356;2023-09-15 13:46:00;AVENIDA;DAROCA;90;28017
ES20230915135046;ESCUADRON;1;14;1;S284;2023-09-15 13:50:00;CALLE;EMERENCIANA ZURILLA;45;28039
ES20230915135214;ESCUADRON;1;20;1;S284;2023-09-15 13:51:00;CALLE;RAMON PULIDO;10;28035
PI20230915135522;PASEO IMPERIAL;3;33;1;S336;2023-09-15 13:52:00;CALLE;DELICIAS;41;28045
ES20230915135347;ESCUADRON;1;8;1;S284;2023-09-15 13:52:00;CALLE;ISLAS CIES;11;28035
ES20230915135504;ESCUADRON;1;8;1;S284;2023-09-15 13:54:00;CALLE;ISLAS CIES;11;28035
PI20230915140124;PASEO IMPERIAL;3;33;1;S333;2023-09-15 13:56:00;CALLE;DELICIAS;40;28045
RE20230915140151;EL RECUERDO;3;44;1;S311;2023-09-15 14:00:00;CAMINO;GANAPANES;27;28035
VC20230915160640;VICALVARO;3;14;2;S363;2023-09-15 16:05:00;CALLE;EMILIO FERRARI;88;28017
ES20230915162311;ESCUADRON;3;7;2;S348;2023-09-15 16:21:00;CALLE;GENERAL ARRANDO;1;28010
VC20230915170158;VICALVARO;1;14;2;S284;2023-09-15 17:01:00;TRAVESIA;PINZON;11;28025
RE20230915172042;EL RECUERDO;3;44;2;S311;2023-09-15 17:18:00;CALLE;MIRANDA DE ARGA;11;28033
RE20230915173224;EL RECUERDO;3;46;2;S301;2023-09-15 17:31:00;CALLE;VICTOR DE LA SERNA;22;
RE20230915173528;EL RECUERDO;3;30;2;S353;2023-09-15 17:33:00;PLAZA;MAYOR BARAJAS;1;
VC20230915173627;VICALVARO;3;30;2;S322;2023-09-15 17:35:00;PLAZA;MAYOR DE BARAJAS;15;
M320230915174753;MEDIODIA 3;3;14;2;S323;2023-09-15 17:46:00;CALLE;SIERRA DE CADI;8;28018
M320230915181220;MEDIODIA 3;3;30;2;S336;2023-09-15 18:10:00;CALLE;PAYASO FOFO;0;28018
VC20230915182756;VICALVARO;3;16;2;S320;2023-09-15 18:27:00;AVENIDA;CORDOBA;25;0    
VC20230915183623;VICALVARO;3;14;2;S314;2023-09-15 18:35:00;CALLE;FUENTE CARRANTONA;36;28030
PI20230915183926;PASEO IMPERIAL;3;30;2;S321;2023-09-15 18:36:00;CALLE;EMBAJADORES;82;28053
M320230915184236;MEDIODIA 3;3;14;2;S330;2023-09-15 18:40:00;CALLE;VALLE DE TOBALINA;0;28021
ES20230915200817;ESCUADRON;3;49;2;S339;2023-09-15 19:47:00;CALLE;CARRETERA DE VALDEMINGOMEZ;01;28051
VC20230915195800;VICALVARO;4;14;2;S340;2023-09-15 19:56:00;BULEVAR;JOSE PRAT;0;28032
M320230915200305;MEDIODIA 3;3;14;2;S333;2023-09-15 20:01:00;CALLE;VALLE DE TOBALINA;0;28021
ES20230915201352;ESCUADRON;3;13;2;S315;2023-09-15 20:12:00;CALLE;GENERAL RICARDOS;137;28025
ES20230915201624;ESCUADRON;3;14;2;S367;2023-09-15 20:14:00;CALLE;BARCELO;SN;28004
ES20230915203458;ESCUADRON;1;14;2;S284;2023-09-15 20:33:00;CALLE;BRAVO MURILLO;SN;28020
ES20230915203727;ESCUADRON;3;49;2;S323;2023-09-15 20:35:00;CARRETERA;VALDEMINGÓMEZ;SN;28051
ES20230915205129;ESCUADRON;3;49;2;S334;2023-09-15 20:48:00;CARRETERA;VALDEMINGÓMEZ;01;28051
ES20230915211021;ESCUADRON;1;14;2;S336;2023-09-15 21:09:00;AVENIDA;PADRE PIQUER;23;28024
ES20230915211741;ESCUADRON;1;24;2;S367;2023-09-15 21:16:00;CALLE;SERRANO;SN;28002
RE20230915211939;EL RECUERDO;3;6;2;S301;2023-09-15 21:18:00;CALLE;EUGENIO SALAZAR;10;28002
ES20230915213720;ESCUADRON;3;14;2;S335;2023-09-15 21:35:00;CALLE;VALMOJADO;147;28047
VC20230915214353;VICALVARO;3;37;2;S322;2023-09-15 21:43:00;AVENIDA;OPORTO;6;28019
VC20230915224725;VICALVARO;3;37;3;S315;2023-09-15 22:35:00;AVENIDA;ENTREVIAS;;28053
VC20230915224248;VICALVARO;3;37;3;S363;2023-09-15 22:41:00;PASEO;MARQUES DE ZAFRA;29;28028
ES20230916002704;ESCUADRON;4;13;3;S353;2023-09-16 00:00:00;AVENIDA;PADRE PIQUER;;28024
CO20230916001512;COLON;4;5;3;S369;2023-09-16 00:05:00;CALLE;ARROYO DEL OLIVAR;148;28018
CO20230916002032;COLON;3;8;3;S363;2023-09-16 00:15:00;CALLE;MONTE DE SAN MARCIAL;;28053
ES20230916002530;ESCUADRON;3;13;3;S370;2023-09-16 00:20:00;AVENIDA;ALBUFERA;;28031
M320230916003822;MEDIODIA 3;1;17;3;S365;2023-09-16 00:35:00;CALLE;VIRGEN DE LOS PELIGROS;10;28013
ES20230916004455;ESCUADRON;1;16;3;S357;2023-09-16 00:40:00;AVENIDA;ALBUFERA;;28031
CO20230916013731;COLON;3;6;3;S370;2023-09-16 01:35:00;CALLE;VELAZQUEZ;129;28002
M320230916021055;MEDIODIA 3;3;14;3;S369;2023-09-16 01:40:00;AVENIDA;LOGROÑO;;28042
CO20230916020241;COLON;3;7;3;S363;2023-09-16 02:00:00;CALLE;ALFONSO XII;12;28014
CO20230916022214;COLON;3;6;3;S365;2023-09-16 02:21:00;CALLE;FERROVIARIOS;64;28026
M320230916031009;MEDIODIA 3;3;14;3;S364;2023-09-16 02:55:00;CALLE;VALLE DE TOBALINA;;28021
M320230916040716;MEDIODIA 3;3;14;3;S363;2023-09-16 03:10:00;AVENIDA;SAN DIEGO;94;28018
ES20230916032313;ESCUADRON;1;14;3;S357;2023-09-16 03:20:00;PLAZA;ESPAÑA;;28013
VC20230916034622;VICALVARO;4;37;3;S353;2023-09-16 03:45:00;AVENIDA;MIGUEL HERNANDEZ;1;28018
ES20230916043405;ESCUADRON;1;13;3;S368;2023-09-16 03:50:00;CUESTA;SAN VICENTE;;28008
ES20230916035019;ESCUADRON;3;13;3;S370;2023-09-16 03:50:00;CALLE;SUBTERRANEO BAILEN;;0    
VC20230916042341;VICALVARO;1;16;3;S364;2023-09-16 04:20:00;PLAZA;REPUBLICA DOMINICANA;7;28016
ES20230916042807;ESCUADRON;4;13;3;S365;2023-09-16 04:27:00;AVENIDA;DEL INGENIERO EMILIO HERRERA;2;28050
ES20230916044515;ESCUADRON;3;13;3;S369;2023-09-16 04:35:00;AVENIDA;CARDENAL HERRERA ORIA;241;28035
ES20230916045429;ESCUADRON;3;13;3;S315;2023-09-16 04:45:00;CUESTA;SAN VICENTE;;28008
CO20230916045612;COLON;3;7;3;S370;2023-09-16 04:55:00;CALLE;GENOVA;24;28004
ES20230916054011;ESCUADRON;3;13;3;S365;2023-09-16 05:20:00;PASEO;MARQUES DE MONISTROL;;28008
CO20230916053056;COLON;1;14;3;S364;2023-09-16 05:30:00;CALLE;GRAN VIA;;28013
CO20230916053521;COLON;7;54;3;S357;2023-09-16 05:30:00;CALLE;ALCALA;;28027
CO20230916053355;COLON;3;7;3;S370;2023-09-16 05:33:00;CALLE;RUIZ DE ALARCON;1;28014
CO20230916055142;COLON;4;37;3;S369;2023-09-16 05:50:00;CALLE;ALMENDRALES;;28026
CO20230916075957;COLON;3;6;1;S365;2023-09-16 07:58:00;CALLE;CARLOS SOLE;36;28038
ES20230916080037;ESCUADRON;1;13;1;S215;2023-09-16 07:59:00;PASEO;CASTELLANA;150;28046
PI20230916083226;PASEO IMPERIAL;3;7;1;S302;2023-09-16 08:31:00;AVENIDA;DE LOS POBLADOS;0;28044
PI20230916084648;PASEO IMPERIAL;3;7;1;S337;2023-09-16 08:45:00;AVENIDA;ORCASUR;0;28041
PI20230916090918;PASEO IMPERIAL;3;7;1;S334;2023-09-16 09:08:00;CALLE;ACUARELA;6;28042
ES20230916092434;ESCUADRON;3;7;1;S318;2023-09-16 09:23:00;AVENIDA;OSA MAYOR;25;28023
M320230916094024;MEDIODIA 3;4;7;1;S333;2023-09-16 09:38:00;CALLE;GUAREÑA;10;28044
ES20230916095232;ESCUADRON;1;14;1;S284;2023-09-16 09:51:00;PLAZA;CASTILLA;1;28046
PI20230916095803;PASEO IMPERIAL;3;7;1;S332;2023-09-16 09:57:00;CALLE;GUAREÑA;5;28044
M320230916095810;MEDIODIA 3;3;14;1;S314;2023-09-16 09:57:00;CALLE;BARQUILLAS;7;28042
PI20230916095917;PASEO IMPERIAL;3;7;1;S321;2023-09-16 09:58:00;CALLE;GUAREÑA;6;28044
PI20230916100021;PASEO IMPERIAL;3;7;1;S330;2023-09-16 09:59:00;CALLE;GUAREÑA;6;28044
ES20230916100139;ESCUADRON;3;7;1;S215;2023-09-16 10:00:00;CALLE;ZAIDA;62;28019
CO20230916101252;COLON;3;30;1;S365;2023-09-16 10:11:00;PASEO;PRADO;;28014
CO20230916102901;COLON;3;7;1;S341;2023-09-16 10:27:00;CALLE;ZAIDA;62;28019
ES20230916104321;ESCUADRON;3;14;1;S333;2023-09-16 10:42:00;PLAZA;CASTILLA;SN;28046
PI20230916105728;PASEO IMPERIAL;3;30;1;S334;2023-09-16 10:55:00;PASEO;PRADO;;28014
PI20230916112004;PASEO IMPERIAL;3;7;1;S215;2023-09-16 11:18:00;PASEO;SANTA MARIA DE LA CABEZA;F251;28026
CO20230916112615;COLON;3;30;1;S302;2023-09-16 11:25:00;PASEO;PRADO;0;
PI20230916115519;PASEO IMPERIAL;3;7;1;S332;2023-09-16 11:53:00;PASEO;SANTA MARIA DE LA CABEZA;F251;28026
M320230916120747;MEDIODIA 3;3;3;1;S333;2023-09-16 12:06:00;CALLE;CEUTA;4;28039
PI20230916121326;PASEO IMPERIAL;3;3;1;S321;2023-09-16 12:12:00;CALLE;JESUS DEL GRAN PODER;11;28026
PI20230916122844;PASEO IMPERIAL;3;7;1;S318;2023-09-16 12:27:00;CALLEJON;GOMEZ ACEBO;18;28021
PI20230916123109;PASEO IMPERIAL;3;7;1;S334;2023-09-16 12:29:00;PASEO;CAMOENS Y VALERO;0;28008
CO20230916124342;COLON;1;7;1;S284;2023-09-16 12:42:00;CALLE;PRIM;5;28004
CO20230916124447;COLON;3;7;1;S365;2023-09-16 12:43:00;ACCESO;AEROPUERTO T 4 SALIDAS;0;
M320230916131022;MEDIODIA 3;3;3;1;S333;2023-09-16 13:09:00;CALLE;ZAZUAR;4;28031
CO20230916133209;COLON;3;3;1;S332;2023-09-16 13:30:00;CALLE;JUAN DE VERA;13;28045
RE20230916134343;EL RECUERDO;3;44;1;S306;2023-09-16 13:42:00;CALLE;FUENTE CARRANTONA;33;28030
PI20230916135024;PASEO IMPERIAL;3;30;1;S334;2023-09-16 13:49:00;CALLE;MONTALBAN;13;28014
CO20230916135607;COLON;3;30;1;S341;2023-09-16 13:55:00;CALLE;JUAN DE MENA;25;28014
PI20230916140215;PASEO IMPERIAL;3;30;1;S321;2023-09-16 14:01:00;CALLE;JUAN DE MENA;15;28014
ES20230916141241;ESCUADRON;3;14;1;S318;2023-09-16 14:12:00;CALLE;VIA LUSITANA;2;28025
M320230916152223;MEDIODIA 3;3;14;2;S311;2023-09-16 15:20:00;CALLE;ESTEBAN PALACIOS;0;28043
CO20230916152828;COLON;3;30;2;S337;2023-09-16 15:26:00;CALLE;JUAN DE MENA;27;0    
CO20230916155223;COLON;3;44;2;S315;2023-09-16 15:49:00;CALLE;LOPE DE VEGA;37;28014
VC20230916160754;VICALVARO;3;14;2;S314;2023-09-16 16:05:00;CALLE;VALDEMINGOMEZ;0;28031
CO20230916164827;COLON;3;6;2;S356;2023-09-16 16:46:00;CALLE;SAMBARA;106;28027
CO20230916170349;COLON;1;44;2;S367;2023-09-16 17:02:00;CAMINO;DE HORTALEZA;0;
ES20230916170620;ESCUADRON;4;13;2;S340;2023-09-16 17:04:00;CALLE;TORDEGRILLOS;76;28021
ES20230916171218;ESCUADRON;1;14;2;S315;2023-09-16 17:09:00;CALLE;GRAN VIA;70;28013
CO20230916171843;COLON;3;7;2;S313;2023-09-16 17:17:00;CALLE;DEL PRADO;78;28014
PI20230916173449;PASEO IMPERIAL;3;46;2;S335;2023-09-16 17:33:00;GLORIETA;PATINES;1;28011
M320230916173743;MEDIODIA 3;3;44;2;S320;2023-09-16 17:36:00;CALLE;ANTONIO GALES;20;28051
ES20230916182507;ESCUADRON;3;54;2;S334;2023-09-16 18:23:00;CALLE;BARRIONUEVO;9;28043
ES20230916182736;ESCUADRON;1;14;2;S367;2023-09-16 18:26:00;CALLE;GRAN VIA;2;28013
CO20230916215122;COLON;3;7;2;S356;2023-09-16 18:50:00;AVENIDA;DAROCA;90;28017
PI20230916185526;PASEO IMPERIAL;3;7;2;S340;2023-09-16 18:53:00;CALLE;AV PLAZA DE TOROS;7;28025
RE20230916192444;EL RECUERDO;3;7;2;S314;2023-09-16 19:21:00;CALLE;AYERBE;;28042
RE20230916192542;EL RECUERDO;3;7;2;S311;2023-09-16 19:24:00;CALLE;VIA DE DUBLIN;1;28042
ES20230916193318;ESCUADRON;3;14;2;S335;2023-09-16 19:32:00;CALLE;ALBENTOSA;44;28025
ES20230916194601;ESCUADRON;3;13;2;S337;2023-09-16 19:44:00;CALLE;SAN POL DEL MAR;9;0    
CO20230916201638;COLON;1;7;2;S367;2023-09-16 20:15:00;CALLE;GOYA;115;28000
ES20230916202043;ESCUADRON;1;8;2;S356;2023-09-16 20:19:00;CALLE;JORGE JUAN;7;28009
PI20230916202835;PASEO IMPERIAL;3;7;2;S334;2023-09-16 20:27:00;PLAZA;CEBADA;15;28005
ES20230916204057;ESCUADRON;3;14;2;S315;2023-09-16 20:39:00;CALLE;CARAMUEL;24;28047
ES20230916205106;ESCUADRON;3;14;2;S335;2023-09-16 20:49:00;CALLE;JUAN PORTAS;8;28053
VC20230916210300;VICALVARO;3;7;2;S314;2023-09-16 21:01:00;CALLE;AYERBE;1;00   
VC20230916210644;VICALVARO;3;37;2;S313;2023-09-16 21:05:00;CALLE;CORDEL DE PAVONES;38;28032
VC20230916212053;VICALVARO;3;37;2;S340;2023-09-16 21:18:00;CALLE;ALEJANDRO GONZALEZ;0;28028
ES20230916212459;ESCUADRON;1;37;2;S327;2023-09-16 21:23:00;CALLE;CAMINO DE LOS INGENIEROS;0;28047
PI20230916212648;PASEO IMPERIAL;3;5;2;S334;2023-09-16 21:25:00;CALLE;DOCE DE OCTUBRE (HOSPITAL);0;0    
CO20230916213426;COLON;3;5;2;S367;2023-09-16 21:32:00;AVENIDA;MENENDEZ PELAYO;0;28007
CO20230916214051;COLON;3;46;2;S356;2023-09-16 21:38:00;CALLE;ARQUITECTO LOPEZ OTERO;4;28040
ES20230916223904;ESCUADRON;1;14;3;S315;2023-09-16 22:35:00;CALLE;DUQUE DE LIRIA;;28015
VC20230916232542;VICALVARO;3;7;3;S353;2023-09-16 23:20:00;CALLE;PELOPONESO;9;28032
ES20230916235931;ESCUADRON;3;13;3;S315;2023-09-16 23:55:00;CALLE;ALCALDE SAINZ DE BARANDA;;28007
CO20230917010329;COLON;3;30;3;S365;2023-09-17 01:00:00;CALLE;MONTALBAN;13;28014
CO20230917010459;COLON;3;30;3;S356;2023-09-17 01:00:00;CALLE;MONTALBAN;9;28014
CO20230917010604;COLON;3;30;3;S370;2023-09-17 01:05:00;CALLE;MONTALBAN;7;28014
ES20230917010730;ESCUADRON;3;37;3;S315;2023-09-17 01:05:00;PASEO;PRADO;;28014
CO20230917010852;COLON;3;30;3;S363;2023-09-17 01:08:00;CALLE;MONTALBAN;9;28014
CO20230917011221;COLON;3;54;3;S368;2023-09-17 01:10:00;CALLE;COSTANILLA DE LOS ANGELES;5;28013
CO20230917011948;COLON;4;7;3;S357;2023-09-17 01:15:00;AVENIDA;DAROCA;;28017
ES20230917020819;ESCUADRON;3;54;3;S367;2023-09-17 01:50:00;CALLE;JACOMETREZO;15;28013
M320230917025011;MEDIODIA 3;3;14;3;S365;2023-09-17 02:05:00;CAMINO;POZO DEL TÍO RAIMUNDO;;28031
ES20230917031707;ESCUADRON;3;20;3;S356;2023-09-17 02:23:00;CALLE;SAN FROILAN;;28026
M320230917022750;MEDIODIA 3;3;28;3;S370;2023-09-17 02:25:00;CALLE;PICO DE LA CIERVA;19;28031
ES20230917025441;ESCUADRON;3;13;3;S315;2023-09-17 02:42:00;CALLE;ALBERTO PALACIOS;65;28021
CO20230917025118;COLON;3;30;3;S365;2023-09-17 02:46:00;CALLE;MONTALBAN;13;28014
M320230917040434;MEDIODIA 3;3;24;3;S363;2023-09-17 03:10:00;CALLE;VILLALOBOS;123;28018
CO20230917031923;COLON;3;30;3;S360;2023-09-17 03:10:00;CALLE;MONTALBAN;13;28014
ES20230917034253;ESCUADRON;3;30;3;S300;2023-09-17 03:40:00;CALLE;MONTALBAN;3;28014
CO20230917040105;COLON;3;30;3;S360;2023-09-17 03:50:00;CALLE;ANTONIO MAURA;13;28014
CO20230917035519;COLON;3;30;3;S365;2023-09-17 03:55:00;CALLE;ANTONIO MAURA;9;28014
CO20230917040010;COLON;3;30;3;S368;2023-09-17 04:00:00;CALLE;ANTONIO MAURA;13;28014
CO20230917040521;COLON;3;30;3;S363;2023-09-17 04:00:00;CALLE;ANTONIO MAURA;;28014
ES20230917042005;ESCUADRON;3;13;3;S367;2023-09-17 04:05:00;AVENIDA;SAN DIEGO;86;28018
VC20230917041440;VICALVARO;3;28;3;S370;2023-09-17 04:13:00;CALLE;ALFONSO GOMEZ;7;28037
CO20230917041843;COLON;3;30;3;S356;2023-09-17 04:15:00;CALLE;ANTONIO MAURA;13;28014
ES20230917045316;ESCUADRON;1;13;3;S315;2023-09-17 04:42:00;AVENIDA;LOGROÑO;;28042
ES20230917045219;ESCUADRON;1;13;3;S315;2023-09-17 04:42:00;AVENIDA;LOGROÑO;;28042
CO20230917051115;COLON;3;30;3;S367;2023-09-17 05:05:00;CALLE;ANTONIO MAURA;13;28014
M320230917051700;MEDIODIA 3;3;14;3;S300;2023-09-17 05:15:00;AVENIDA;DEL MAYORAZGO;;28051
ES20230917072532;ESCUADRON;3;13;1;S215;2023-09-17 07:24:00;AVENIDA;DE LOS POBLADOS;SN;28025
ES20230917080249;ESCUADRON;3;7;1;S337;2023-09-17 08:01:00;CALLE;RIBERA DE CURTIDORES;6;28005
PI20230917082533;PASEO IMPERIAL;3;7;1;S315;2023-09-17 08:21:00;PLAZA;CASCORRO;1;28005
ES20230917082403;ESCUADRON;3;54;1;S318;2023-09-17 08:22:00;GLORIETA;PUERTA DE TOLEDO;1;28005
ES20230917082803;ESCUADRON;3;13;1;S347;2023-09-17 08:26:00;AUTOVIA;A5;0;0
PI20230917082909;PASEO IMPERIAL;3;7;1;S333;2023-09-17 08:28:00;CALLE;RIBERA DE CURTIDORES;16;28005
VC20230917083327;VICALVARO;3;20;1;S341;2023-09-17 08:32:00;CALLE;CANENCIA DE LA SIERRA;25;28051
PI20230917084420;PASEO IMPERIAL;3;7;1;S317;2023-09-17 08:35:00;CALLE;RIBERA DE CURTIDORES;14;28005
PI20230917084208;PASEO IMPERIAL;3;7;1;S334;2023-09-17 08:41:00;CALLE;RIBERA DE CURTIDORES;8;28005
PI20230917084637;PASEO IMPERIAL;3;54;1;S321;2023-09-17 08:44:00;CALLE;CARLOS ARNICHES;6;28005
CO20230917085045;COLON;3;7;1;S336;2023-09-17 08:49:00;CALLE;CARLOS ARNICHES;10;28005
ES20230917090939;ESCUADRON;3;7;1;S215;2023-09-17 09:07:00;CALLE;EMBAJADORES;4;28012
ES20230917091600;ESCUADRON;1;13;1;S332;2023-09-17 09:14:00;AUTOVIA;M 30;1;0    
PI20230917093015;PASEO IMPERIAL;3;46;1;S333;2023-09-17 09:28:00;CALLE;EL BOSCO;SN;28038
VC20230917093734;VICALVARO;3;46;1;S314;2023-09-17 09:36:00;CALLE;EL BOSCO;;28038
ES20230917094528;ESCUADRON;3;7;1;S326;2023-09-17 09:44:00;CALLE;CAPITAN SALAZAR MARTINEZ;1;28005
PI20230917094916;PASEO IMPERIAL;3;7;1;S317;2023-09-17 09:48:00;CALLE;CAPITAN SALAZAR MARTINEZ;9;28005
RE20230917095504;EL RECUERDO;3;46;1;S306;2023-09-17 09:54:00;CALLE;EL BOSCO;0;0    
ES20230917101812;ESCUADRON;3;13;1;S347;2023-09-17 10:17:00;CALLE;SAN MANUEL;1;28011
ES20230917104305;ESCUADRON;1;7;1;S284;2023-09-17 10:40:00;GLORIETA;PUERTA TOLEDO;1;
PI20230917104426;PASEO IMPERIAL;3;7;1;S337;2023-09-17 10:43:00;CALLE;RONDA DEL SUR;SN;28022
ES20230917104454;ESCUADRON;1;7;1;S284;2023-09-17 10:43:00;GLORIETA;PUERTA DE TOLEDO;1;28005
ES20230917104630;ESCUADRON;3;13;1;S341;2023-09-17 10:45:00;CALLE;ANICETO ALCALA ZAMORA;0;
ES20230917104817;ESCUADRON;1;30;1;S284;2023-09-17 10:47:00;PLAZA;CANOVAS DEL CASTILLO;1;28014
ES20230917104939;ESCUADRON;1;30;1;S284;2023-09-17 10:48:00;PLAZA;CANOVAS DEL CASTILLO;1;28014
PI20230917105955;PASEO IMPERIAL;3;24;1;S334;2023-09-17 10:57:00;CALLE;FUENTE CARRANTONA;SN;28030
ES20230917105948;ESCUADRON;3;44;1;S318;2023-09-17 10:59:00;CALLE;EL GRECO;25;28011
ES20230917110808;ESCUADRON;1;20;1;S333;2023-09-17 11:07:00;CALLE;ALMIRANTE;SN;28004
RE20230917115050;EL RECUERDO;3;6;1;S306;2023-09-17 11:49:00;CALLE;SANTA ENGRACIA;93;28010
PI20230917120653;PASEO IMPERIAL;3;44;1;S215;2023-09-17 11:58:00;CALLE;CIDRA;16;28027
RE20230917120909;EL RECUERDO;3;6;1;S326;2023-09-17 12:08:00;CALLE;ARABELL;16;28023
ES20230917121011;ESCUADRON;3;14;1;S315;2023-09-17 12:09:00;CALLE;BOIX Y MORER;24;28003
RE20230917121325;EL RECUERDO;3;7;1;S321;2023-09-17 12:12:00;PLAZA;SAN GERMAN;15;28020
RE20230917121449;EL RECUERDO;3;7;1;S317;2023-09-17 12:13:00;PLAZA;SAN GERMAN;15;28020
ES20230917121717;ESCUADRON;3;44;1;S337;2023-09-17 12:16:00;CALLE;ALMANSA;39;28039
ES20230917123117;ESCUADRON;3;6;1;S347;2023-09-17 12:30:00;CALLE;MASCARAQUE;37;28044
RE20230917124943;EL RECUERDO;3;19;1;S314;2023-09-17 12:48:00;CALLE;SEIS;6;28022
PI20230917125313;PASEO IMPERIAL;3;6;1;S336;2023-09-17 12:49:00;CALLE;GLYCERIA;SN;28026
CO20230917125733;COLON;2;42;1;S333;2023-09-17 12:55:00;CALLE;BARQUILLO;18;28004
CO20230917125843;COLON;1;42;1;S333;2023-09-17 12:57:00;CALLE;BARQUILLO;18;28004
CO20230917130032;COLON;1;42;1;S341;2023-09-17 12:58:00;CALLE;BARQUILLO;18;28004
CO20230917130129;COLON;1;42;1;S341;2023-09-17 13:00:00;CALLE;BARQUILLO;18;28004
VC20230917133240;VICALVARO;4;20;1;S332;2023-09-17 13:30:00;CALLE;MUGET;10;28044
M320230917135053;MEDIODIA 3;3;14;1;S317;2023-09-17 13:49:00;PASEO;ALBERTO PALACIOS;75;28021
PI20230917140951;PASEO IMPERIAL;3;44;1;S321;2023-09-17 14:08:00;CALLE;ROBLES;2;28053
RE20230917141009;EL RECUERDO;3;6;1;S306;2023-09-17 14:09:00;CALLE;GUADIANA;12;28002
VC20230917151638;VICALVARO;3;16;2;S340;2023-09-17 15:15:00;CALLE;FUENTE CARANTONA;0;28000
ES20230917154526;ESCUADRON;3;14;2;S315;2023-09-17 15:44:00;AUTOVIA;A 5;3.800 KM;
ES20230917160438;ESCUADRON;3;46;2;S331;2023-09-17 16:03:00;CALLE;CLAUDIO COELLO;22;0    
ES20230917165254;ESCUADRON;4;46;2;S335;2023-09-17 16:46:00;CALLE;MONTE HERMOSO;16;0
ES20230917165651;EL RECUERDO;3;7;2;S337;2023-09-17 16:55:00;CALLE;SAN MODESTO;44;28026
ES20230917165957;ESCUADRON;3;14;2;S327;2023-09-17 16:59:00;CALLE;JUAN MIEG;7;28054
ES20230917172607;ESCUADRON;3;14;2;S315;2023-09-17 17:25:00;AVENIDA;SANTUARIO DE VALVERDE;0;28049
VC20230917172846;VICALVARO;3;44;2;S314;2023-09-17 17:27:00;CALLE;MINERVA;19;28032
VC20230917182842;VICALVARO;3;14;2;S340;2023-09-17 18:27:00;CALLE;HERMANOS GARCÍA NOBLEJAS;0;28037
ES20230917183211;ESCUADRON;1;14;2;S331;2023-09-17 18:29:00;CALLE;PASEO DE LOS OLIVOS;107;28011
ES20230917184433;ESCUADRON;3;14;2;S335;2023-09-17 18:42:00;CALLE;VALMOJADO;289;28025
ES20230917192043;ESCUADRON;1;44;2;S284;2023-09-17 19:19:00;CALLE;CARDENAL CISNEROS;52;0    
ES20230917192258;ESCUADRON;1;14;2;S284;2023-09-17 19:21:00;CALLE;AV MONASTERIO DE SILOS;11;28049
ES20230917194430;ESCUADRON;3;6;2;S314;2023-09-17 19:43:00;CALLE;RODRIGUEZ SAN PEDRO;22;00000
ES20230917202038;ESCUADRON;3;37;2;S337;2023-09-17 20:18:00;CALLE;SAN BERNARDO;78;28013
ES20230917203212;ESCUADRON;1;24;2;S318;2023-09-17 20:29:00;CALLE;VELARDE;14;28033
ES20230917203543;ESCUADRON;7;24;2;S318;2023-09-17 20:34:00;CALLE;VELARDE;14;28033
VC20230917203725;VICALVARO;3;44;2;S313;2023-09-17 20:36:00;CALLE;MINERVA;19;28032
ES20230917203820;ESCUADRON;3;14;2;S315;2023-09-17 20:37:00;CALLE;VALMOJADO;291;28047
VC20230917212114;VICALVARO;3;20;2;S327;2023-09-17 21:17:00;CALLE;CARRETERA DE LA CORUÑA KM;0;00000
RE20230917214339;EL RECUERDO;3;7;2;S313;2023-09-17 21:40:00;CALLE;SAN MODESTO;44;28034
ES20230917214313;ESCUADRON;3;7;2;S320;2023-09-17 21:42:00;CALLE;AYERBE;0;00   
ES20230917220352;ESCUADRON;3;13;2;S318;2023-09-17 22:02:00;GLORIETA;PUERTA TOLEDO;0;
